p_id,v_id,v_pos,w_pos,county,place_name,person_cluster,person_category,same_person_confidence,detection_signal,word,word_normalised,local_lemma,standard_lemma,root,word_in_english,same_person_note
190110,2741146,1,2,Tartumaa,Palamuse,Matthew / Matti,given_name_family,medium,known_person_name_cluster,mats,Mats,Mats,Mats,Low German Mats (Matthias),Mats,Matthew/Matthias/Matti name family; not one individual across poems.
190111,2741151,3,2,Tartumaa,Palamuse,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190111,2741156,9,1,Tartumaa,Palamuse,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190111,2741157,10,1,Tartumaa,Palamuse,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190112,2741177,6,2,Tartumaa,Palamuse,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,herrakene,herrakene,herrakene,herrakene,herra,little lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190113,2741196,8,1,Tartumaa,Palamuse,Jordan,unmapped_possible_person_name,low,root_proper_name,jordani,Jordani,Jordan,Jordan,Jordan (proper noun),Jordan's,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190123,1208799,1,1,Viljandimaa,Põltsamaa,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,Annekene,Annekene,Annekene,Anne,Anna & -kene,Ann,Same name family/diminutive set; individual identity depends on poem context.
190123,2174630,17,1,Viljandimaa,Põltsamaa,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,Annekene,Annekene,Annekene,Anne,Anna & -kene,Ann,Same name family/diminutive set; individual identity depends on poem context.
190128,2551857,3,3,Viljandimaa,Põltsamaa,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,herrad,herrad,herra,herra,herra,lords,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190132,2741425,12,4,Viljandimaa,Põltsamaa,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,herra,herra,herra,herra,herra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190132,2741427,14,4,Viljandimaa,Põltsamaa,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,herra,herra,herra,herra,herra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190149,2741636,1,1,Tartumaa,Palamuse,Anna / Anne / Ann / Anni,given_name_family,medium,root_proper_name,annekene,Annekene,anne (South Estonian),Anne,anne (proper name),Little Anne,Same name family/diminutive set; individual identity depends on poem context.
190149,2741637,2,1,Tartumaa,Palamuse,Anna / Anne / Ann / Anni,given_name_family,medium,root_proper_name,anne,Anne,anne,Anne,anne (proper name),Anne,Same name family/diminutive set; individual identity depends on poem context.
190172,2741831,2,1,Tartumaa,Palamuse,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,Mari,Mari,Mari,Mari,Mari,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190173,2741841,1,1,Tartumaa,Palamuse,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,Liisu,Liisu,Liisu,Liisu,Liisu,Liisu,Elizabeth-derived name family; not one person unless poem context supports it.
190183,2741983,19,2,Tartumaa,Tartu-Maarja,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalugesta,Jumalast,Jumalugesta,Jumal,Jumal,from God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190183,2741983,19,2,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalugesta,Jumalast,Jumalugesta,Jumal,Jumal,from God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190185,2742020,1,5,Tartumaa,Tartu-Maarja,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan,Jaan,Jaan,Jaan's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190185,2742020,1,5,Tartumaa,Tartu,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan,Jaan,Jaan,Jaan's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190186,2742042,1,3,Tartumaa,Tartu-Maarja,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,herrad,herrad,herra,herra,herra (loan from Germanic),lords,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190186,2742042,1,3,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,herrad,herrad,herra,herra,herra (loan from Germanic),lords,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190195,1733724,2,2,Tartumaa,Tartu-Maarja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjakene,marjakene,marjakene,mari,mari,little berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190195,1733724,2,2,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjakene,marjakene,marjakene,mari,mari,little berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190196,2742146,6,3,Tartumaa,Tartu-Maarja,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härrale,härrale,härra,härra,härra,to lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190196,2742146,6,3,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härrale,härrale,härra,härra,härra,to lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190196,2742147,7,1,Tartumaa,Tartu-Maarja,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190196,2742147,7,1,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190198,2742189,1,3,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742189,1,3,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742190,2,2,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742190,2,2,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742191,3,2,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742191,3,2,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742191,3,4,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742191,3,4,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742192,5,2,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742192,5,2,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742194,7,1,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742194,7,1,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,1733791,21,3,Tartumaa,Tartu-Maarja,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisu,Liisu,Liisu,Liisu,Liisu,Liisu,Elizabeth-derived name family; not one person unless poem context supports it.
190198,1733791,21,3,Tartumaa,Tartu,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisu,Liisu,Liisu,Liisu,Liisu,Liisu,Elizabeth-derived name family; not one person unless poem context supports it.
190198,1733792,22,2,Tartumaa,Tartu-Maarja,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
190198,1733792,22,2,Tartumaa,Tartu,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
190198,2742203,23,4,Tartumaa,Tartu-Maarja,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisa,Liisa,Liisa,Liisa,Liisa,Liisa,Elizabeth-derived name family; not one person unless poem context supports it.
190198,2742203,23,4,Tartumaa,Tartu,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisa,Liisa,Liisa,Liisa,Liisa,Liisa,Elizabeth-derived name family; not one person unless poem context supports it.
190198,1733794,24,3,Tartumaa,Tartu-Maarja,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
190198,1733794,24,3,Tartumaa,Tartu,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
190198,2742206,28,1,Tartumaa,Tartu-Maarja,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190198,2742206,28,1,Tartumaa,Tartu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,märdi,märd,karu,märd,bear's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
190213,1261545,1,1,Tartumaa,Kambja,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,Jaanikene,jaanikene,Jaanikene,Jaan,Jaan & -kene,Little John,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190214,2696349,15,3,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,berry's,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190217,2742368,1,1,Tartumaa,Puhja,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,piitrike,Piitrike,piitri+ke,Peeter,Peeter & -ke (diminutive),little Piiter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190218,2742379,1,8,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,(refrain),"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190218,2742380,2,1,Tartumaa,Puhja,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaan,Jaan,Jaan,Jaan,Jaan,Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190218,2742380,2,8,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,(refrain),"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190218,2742381,3,8,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,(refrain),"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190218,2742382,4,1,Tartumaa,Puhja,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaan,Jaan,Jaan,Jaan,Jaan,Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190218,2742382,4,8,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,(refrain),"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190218,2742383,6,9,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,(refrain),"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190218,2742384,7,9,Tartumaa,Puhja,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,(refrain),"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190222,2742453,34,4,Tartumaa,Nõo,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härrä,härra,härrä,härra,härra,lord's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190227,2742526,3,2,Tartumaa,Nõo,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,mari,mari,mari,mari,mari,berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190228,2742554,4,3,Tartumaa,Nõo,Vaaba,unmapped_possible_person_name,low,root_proper_name,vaaba,Vaaba,Vaaba,Vaaba,(proper name),(name),"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190228,2742554,4,4,Tartumaa,Nõo,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan,Jaan,Johannes,Jaan's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190228,2742558,9,3,Tartumaa,Nõo,Vaaba,unmapped_possible_person_name,low,root_proper_name,vaaba,Vaaba,Vaaba,Vaaba,(proper name),(name),"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190228,2742558,9,4,Tartumaa,Nõo,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaanil,Jaanil,Jaan,Jaan,Johannes,on Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190228,2742562,14,4,Tartumaa,Nõo,Vaaba,unmapped_possible_person_name,low,root_proper_name,vaaba,Vaaba,Vaaba,Vaaba,(proper name),(name),"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190228,2742562,14,5,Tartumaa,Nõo,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaanil,Jaanil,Jaan,Jaan,Johannes,on Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
