feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,standard_lemma,mentions,poems,top_local_lemmas,top_surface_forms,top_word_in_english
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Kadrisandid,2,1,Kadrisandid (2),Kadrisandid (2),Kadri-carolers (2)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Viljandi,Estonia core/west,North Estonian,viP,Kai,2,2,Kaie (2),Kaie (2),Kaie's (2)
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Kadril,1,1,kadril (1),Kadril (1),on Kadri (1)
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Kadrina,1,1,Kadrina (1),Kadrina (1),Kadrina (1)
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,Kadrivarbad,1,1,Kadrivarbad (1),Kadrivarbad (1),Kadri's toes (1)
4,Catherine / Kadri / Katri,Kadri,Viljandi,Estonia core/west,North Estonian,viP,kadrike,1,1,kadrikesta (1),kadrikene (1),little Kadri (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Viljandi,Estonia core/west,North Estonian,viP,Kaie,1,1,Kaie (1),Kaie (1),Kaie (name) (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Virrat,Finland/Savo-Karelia,Finnish,su,Kaisa,3,1,Kaisa (3),Kaisa (2); Kaisaa (1),Kaisa (2); Kaisa (part.) (1)
4,Catherine / Kadri / Katri,Catherine/Katherine,Virtasalmi,Finland/Savo-Karelia,Finnish,su,Katriina,1,1,Katriina (1),Katriina (1),Catherine (1)
4,Catherine / Kadri / Katri,Kadri,Viru-Jaagupi,Estonia core/west,North Estonian,viP,Kadri,4,1,Kadri (4),Kadri (3); Kadril (1),Kadri (3); on Kadri (1)
4,Catherine / Kadri / Katri,Kadri,Viru-Jaagupi,Estonia core/west,North Estonian,viP,kadrike,1,1,kadrikene (1),kadrikene (1),little Kadri (1)
4,Catherine / Kadri / Katri,Kadri,Viru-Jaagupi,Estonia core/west,North Estonian,viP,kadripäev,1,1,kadripäev (1),kadripäevast (1),from Kadri Day (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Viru-Jaagupi,Estonia core/west,North Estonian,viP,Kai,1,1,Kaie (1),Kaie (1),Kaie (1)
4,Catherine / Kadri / Katri,Kadri,Viru-Nigula,Estonia core/west,North Estonian,viP,Kadri,4,3,Kadri (4),Kadri (4),Kadri (4)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Viru-Nigula,Estonia core/west,North Estonian,viP,Kaie,2,2,Kaie (2),Kaie (2),Kaie (1); of Kaie (1)
4,Catherine / Kadri / Katri,Kadri,Viru-Nigula,Estonia core/west,North Estonian,viP,kadripäev,1,1,kadripäev (1),kadripäevast (1),from Kadri Day (1)
4,Catherine / Kadri / Katri,Katri/Katrina,Viru-Nigula,Estonia core/west,North Estonian,viP,Katri,1,1,Katri (1),Katri (1),Katri (1)
4,Catherine / Kadri / Katri,Kati,Vuole,Ingria,Finnish,su,Kati,16,3,Kati (14); katin (2),Kati (13); Katin (2); Kailla (1),Kati (13); Kati's (2); at-Kati's (1)
4,Catherine / Kadri / Katri,Catherine/Katherine,Vuole,Ingria,Finnish,su,Katri,3,1,Katri (3),Katrin (3),Katherine's (3)
4,Catherine / Kadri / Katri,Katri/Katrina,Vuole,Ingria,Finnish,su,Katrina,1,1,Katrina (1),Katrina (1),Katrina (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Väike-Maarja,Estonia core/west,North Estonian,viP,Kaie,10,7,Kaie (10),Kaie (6); Kaiest (1); Kaiele (1); Kaieda (1); Kaiel (1),Kaie (5); from Kaie (1); Kaie (name) (1); to Kaie (1); Kaie (part.) (1); at Kaie's (1)
4,Catherine / Kadri / Katri,Kadri,Väike-Maarja,Estonia core/west,North Estonian,viP,Kadri,7,2,Kadri (7),Kadri (4); kadrid (2); Kadril (1),Kadri (4); Kadris (2); on Kadri (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Väike-Maarja,Estonia core/west,North Estonian,viP,kaiekene,2,2,kaiekene (2),Kaiekene (2),Kaie (1); dear Kaie (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Väike-Maarja,Estonia core/west,North Estonian,viP,Kai,1,1,Kaie (1),Kaie (1),Kaie (1)
4,Catherine / Kadri / Katri,Kadri,Vändra,Estonia core/west,North Estonian,viP,Kadri,6,5,Kadri (6),Kadri (5); Kadril (1),Kadri (5); on Kadri (1)
4,Catherine / Kadri / Katri,Kadri,Vändra,Estonia core/west,North Estonian,viP,kadri,5,3,kadri (5),kadri (3); kadrid (2),Kadri's (2); Kadrid (2); Kadri (1)
4,Catherine / Kadri / Katri,Kadri,Vändra,Estonia core/west,North Estonian,viP,kadr,3,1,kadr (3),kadrid (2); kadri (1),Kadris (2); Kadri's (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Vändra,Estonia core/west,North Estonian,viP,Kaie,3,2,Kaie (2); Kaie (proper noun) (1),Kaie (3),Kaie (3)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Vändra,Estonia core/west,North Estonian,viP,kai,1,1,kai (1),kaie (1),Kaie's (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Värtsilä,Finland/Savo-Karelia,Finnish,su,Kaisa,1,1,Kaisa (1),Kaisa (1),Kaisa (1)
4,Catherine / Kadri / Katri,Kadri,Võnnu,Estonia core/west,South Estonian,viE,Kadri,4,1,Kadri (4),Kadri (3); Kadril (1),Kadri (3); on Kadri (1)
4,Catherine / Kadri / Katri,Kadri,Võnnu,Estonia core/west,South Estonian,viE,kadrisant,2,1,kadrisand (2),kadrisandid (2),Kadri's guests (2)
4,Catherine / Kadri / Katri,Catherine/Katherine,Võnnu,Estonia core/west,South Estonian,viE,Katariina,1,1,Katariina (1),Katariina (1),Catherine (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Võnnu,Estonia core/west,South Estonian,viE,Kaie,1,1,Kaie (1),Kaie (1),Kaie's (personal name) (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Yläne,Finland/Savo-Karelia,Finnish,su,Kaisa,1,1,Kaisa (1),Kaisa (1),Kaisa (1)
4,Catherine / Kadri / Katri,Kadri,Äksi,Estonia core/west,North Estonian,viP,Kadri,3,2,Kadri (3),Kadri (3),Kadri (2); Kadri's (1)
4,Catherine / Kadri / Katri,Kaisa/Kaie,Äksi,Estonia core/west,North Estonian,viP,Kaie,2,1,Kaie (2),Kaie (1); Kaiel (1),Kaie (1); on-Kaie (1)
4,Catherine / Kadri / Katri,Catherine/Katherine,Äksi,Estonia core/west,North Estonian,viP,Kadri,1,1,Kadri (1),Kadri (1),Catherine's (1)
5,Jesus / Christ,Jesus,Alatornio,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Alavus,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,Jeesus (2),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Ambla,Estonia core/west,North Estonian,viP,Jeesus,9,2,Iesukene (4); Iesuselle (2); jeesus (2); Iesus (1),Jeesukene (4); Jeesus (3); Jeesusele (2),little Jesus (4); Jesus (3); to Jesus (2)
5,Jesus / Christ,Christ,Ambla,Estonia core/west,North Estonian,viP,Kristus,2,1,kristus (2),Kristus (2),Christ (2)
5,Jesus / Christ,Jesus,Ambla,Estonia core/west,North Estonian,viP,Jeesuke,1,1,Jeesuke (1),Jeesukene (1),Jesus (1)
5,Jesus / Christ,Jesus,Ambla,Estonia core/west,North Estonian,viP,Jeesuse,1,1,Jeesuse (1),Jeesuse (1),Jesus' (1)
5,Jesus / Christ,Jesus,Asikkala,Finland/Savo-Karelia,Finnish,su,Jeesus,5,3,Jiesus (3); Kiesus (1); Jeesus (1),Jeesus (4); Jeesuksen (1),Jesus (4); Jesus's (1)
5,Jesus / Christ,Jesus,Brandval,Finland/Savo-Karelia,Finnish,su,Jesus,2,1,Jesus (2),Jesus (1); Jesuksen (1),Jesus (1); Jesus's (1)
5,Jesus / Christ,Christ,Brandval,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristus (1),Christ (1)
5,Jesus / Christ,Jesus,Brandval,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Eno,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,Jiesus (1); Jiesuksen (1); Jeessus (1),Jeesus (2); Jeesuksen (1),Jesus (2); Jesus's (1)
5,Jesus / Christ,Jesus,Eno,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Enontekiö,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Eräjärvi,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Christ,Evijärvi,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristus (1),Christ (1)
5,Jesus / Christ,Jesus,Fryksände,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,Kiesus (2),Kiesus (1); Kiesuksen (1),Jesus (1); Jesus's (1)
5,Jesus / Christ,Jesus,Grue Finnskog,Finland/Savo-Karelia,Finnish,su,Jeesus,4,3,Jeesus (4),Jeesus (4),Jesus (4)
5,Jesus / Christ,Jesus,Haapajärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesuksen (1),Jesus's (1)
5,Jesus / Christ,Jesus,Hailuoto,Finland/Savo-Karelia,Finnish,su,Jeesus,3,2,Jeesus (3),Jeesus (3),Jesus (3)
5,Jesus / Christ,Jesus,Haljala,Estonia core/west,North Estonian,viP,Jeesus,5,5,Jeesus (4); Iesust (1),Jeesus (3); Jeesuse (1); Jeesust (1),Jesus (4); Jesus's (1)
5,Jesus / Christ,Jesus,Haljala,Estonia core/west,North Estonian,viP,Jeesuse,1,1,Jeesuse (1),Jeesuse (1),Jesus's (1)
5,Jesus / Christ,Jesus,Haljala,Estonia core/west,North Estonian,viP,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Halliste,Estonia core/west,South Estonian,viE,Jeesus,2,2,Jeesus (2),Jeesuse (1); Jeesus (1),Jesus's (1); Jesus (1)
5,Jesus / Christ,Jesus,Hanila,Estonia core/west,North Estonian,viP,Jeesus,1,1,Jeesus (1),Jeesusel (1),to/on Jesus (1)
5,Jesus / Christ,Jesus,Hargla,South Estonia/Seto,South Estonian,viE,Jeesus,1,1,Jeesus (1),Jeesuse (1),Jesus's (1)
5,Jesus / Christ,Christ,Harjavalta,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristus (1),Christ (1)
5,Jesus / Christ,Jesus,Harju-Jaani,Estonia core/west,North Estonian,viP,Jeesus,1,1,Jeesus (1),Jeesuse (1),Jesus's (1)
5,Jesus / Christ,Jesus,Hartola,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,Jessus (2),Jeesus (1); Jeesuksen (1),Jesus (1); Jesus's (1)
5,Jesus / Christ,Jesus,Hartola,Finland/Savo-Karelia,Finnish,su,Jesus,2,2,Jesus (2),Jesus (2),Jesus (2)
5,Jesus / Christ,Christ,Hartola,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Ristus (1),Ristuksen (1),Christ's (1)
5,Jesus / Christ,Jesus,Hattula,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,Jesus (1); Jeesus (1); Jessus (1),Jesus (1); Jeesukselta (1); Jeesus (1),Jesus (2); from Jesus (1)
5,Jesus / Christ,Christ,Hattula,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristuksen (1),Christ's (1)
5,Jesus / Christ,Jesus,Hauho,Finland/Savo-Karelia,Finnish,su,Jeesus,5,3,Jesus (5),Jeesuksen (2); Jeesus (1); Jesus (1); Jesuksen (1),Jesus's (3); Jesus (2)
5,Jesus / Christ,Jesus,Hauho,Finland/Savo-Karelia,Finnish,su,Jesus,2,1,Jesus (2),Jesuksen (1); Jesus (1),Jesus's (1); Jesus (1)
5,Jesus / Christ,Christ,Haukipudas,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristus (1),Christ (1)
5,Jesus / Christ,Jesus,Haukipudas,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Helme,Estonia core/west,South Estonian,viE,Jeesus,3,2,Jeesus (3),Jeesus (3),Jesus (3)
5,Jesus / Christ,Jesus,Hietamäki,Ingria,Finnish,su,Jeesus,2,2,Jesus (1); Jeesus (1),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Hiitola,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesuksen (1),Jesus's (1)
5,Jesus / Christ,Jesus,Hirvensalmi,Finland/Savo-Karelia,Finnish,su,Jeesus,4,2,Jesus (2); Jeesus (2),Jeesus (2); Jeesuksen (2),Jesus (2); Jesus' (1); Jesus's (1)
5,Jesus / Christ,Jesus,Huittinen,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus(en) (1),Jeesuksen (1),Jesus's (1)
5,Jesus / Christ,Jesus,Hämeenkyrö,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Häädemeeste,Estonia core/west,North Estonian,viP,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Iisalmi,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,Jeesus (2); Jeisus (1),Jeesuksen (2); Jeesus (1),Jesus's (2); Jesus (1)
5,Jesus / Christ,Jesus,Iisalmi,Finland/Savo-Karelia,Finnish,su,Jesus,2,1,Jesus (2),Jesus (1); Jeesuksen (1),Jesus (1); Jesus's (1)
5,Jesus / Christ,Jesus,Iitti,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,Jeesu (1); jesuks (1); Iesus (1),Jeesuksen (2); Jeesu (1),Jesus's (2); Jesus (1)
5,Jesus / Christ,Jesus,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Jeesus,33,25,Jeesus (24); Jiesus (5); Kiesus (1); Jesuks (1); Jesus (1); Jesux (1),Jeesus (13); Jeesuksen (12); Jiesus (2); Kiesus (1); Jesuksen (1); Jeesuksella (1),Jesus (17); Jesus's (11); Jesus' (2); on Jesus (1); to Jesus (1); from Jesus (1)
5,Jesus / Christ,Christ,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Kristus,13,5,Kristus (7); Ristus (6),Ristus (5); Kristus (4); Kristukselta (3); Ristukselle (1),Christ (9); from Christ (3); to Christ (1)
5,Jesus / Christ,Jesus,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Jesus,10,8,Jesus (10),Jesuksen (5); Jesus (4); Jesukselle (1),Jesus's (5); Jesus (4); for Jesus (1)
5,Jesus / Christ,Jesus,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Jeesuksen,2,1,Jeesuksen (2),Jeesuksen (2),Jesus's (2)
5,Jesus / Christ,Jesus,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Jumala,1,1,Izsus (1),Jumala (1),Jesus (1)
5,Jesus / Christ,Jesus,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jeesus,20,15,Jeesus (17); Jiesus (2); Jesuks (1),Jeesus (9); Jeesuksen (7); Jeesustaan (1); Jeesukselta (1); Jiesuksen (1); Jiesus (1),Jesus (11); Jesus's (6); for her Jesus (1); of Jesus (1); from Jesus (1)
5,Jesus / Christ,Jesus,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Jesus,7,4,Jesus (7),Jesus (5); Jesuksen (2),Jesus (5); Jesus's (2)
5,Jesus / Christ,Christ,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Kristus,3,2,Kristus (3),Kristuksen (3),Christ's (2); of Christ (1)
5,Jesus / Christ,Jesus,Isojoki,Finland/Savo-Karelia,Finnish,su,Jeesus,3,2,Jeesus (2); Jesus (1),Jeesus (1); Jeesukselle (1); Jesus (1),Jesus (2); to Jesus (1)
5,Jesus / Christ,Jesus,Isojoki,Finland/Savo-Karelia,Finnish,su,Jesus,3,2,Jesus (3),Jesus (2); Jesuksen (1),Jesus (2); Jesus's (1)
5,Jesus / Christ,Jesus,Isokyrö,Finland/Savo-Karelia,Finnish,su,Jesus,3,2,Jesus (3),Jesus (3),Jesus (3)
5,Jesus / Christ,Jesus,Isokyrö,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,Jeesus (2),Jeesuksen (1); Jeesus (1),Jesus' (1); Jesus (1)
5,Jesus / Christ,Jesus,Jaakkima,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,Jessus (1); Jeesus (1),Jeesus (1); Jeesuksen (1),Jesus (1); of Jesus (1)
5,Jesus / Christ,Christ,Jaala,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristuksen (1),Christ's (1)
5,Jesus / Christ,Jesus,Jaala,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesu (1),Jeesu (1),Jesus (1)
5,Jesus / Christ,Jesus,Jalasjärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,6,4,Jeesus (5); Iesus (1),Jeesuksen (3); Jeesus (3),Jesus's (3); Jesus (3)
5,Jesus / Christ,Christ,Jalasjärvi,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristuksen (1),Christ's (1)
5,Jesus / Christ,Jesus,Jokioinen,Finland/Savo-Karelia,Finnish,su,Jeesus,5,4,Jeesus (4); Jessus (1),Jeesus (3); Jeesuksen (2),Jesus (3); Jesus's (2)
5,Jesus / Christ,Jesus,Jokioinen,Finland/Savo-Karelia,Finnish,su,Jeesuksen,1,1,jeesuksen (1),Jeesuksen (1),Jesus's (1)
5,Jesus / Christ,Jesus,Joroinen,Finland/Savo-Karelia,Finnish,su,Jeesus,5,3,Jeesus (3); Jessus (1); Jiessus (1),Jeesus (3); Jeesuksen (1); Jeesukselta (1),Jesus (3); Jesus's (1); from Jesus (1)
5,Jesus / Christ,Jesus,Joroinen,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Joutsa,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesukselta (1),from Jesus (1)
5,Jesus / Christ,Jesus,Joutsa,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Joutseno,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,Jeesus (2),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Junosuvanto,Finland/Savo-Karelia,Tornedalen Finnish,su,Jeesus,1,1,Iesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Jurva,Finland/Savo-Karelia,Finnish,su,Jeesus,5,5,Jeesus (4); Jesus (1),Jeesus (4); Jeesuksen (1),Jesus (4); Jesus's (1)
5,Jesus / Christ,Jesus,Juuka,Finland/Savo-Karelia,Finnish,su,Jeesus,5,5,Jeesus (5),Jeesuksen (3); Jeesus (1); Jeesukselta (1),Jesus's (3); Jesus (1); from Jesus (1)
5,Jesus / Christ,Christ,Juuka,Finland/Savo-Karelia,Finnish,su,Ristus,1,1,Ristus (1),Ristus (1),Christ (1)
5,Jesus / Christ,Christ,Juupajoki,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristus (1),Christ (1)
5,Jesus / Christ,Jesus,Juupajoki,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Juuru,Estonia core/west,North Estonian,viP,Jeesus,2,1,Jeesus (2),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Juva,Finland/Savo-Karelia,Finnish,su,Jeesus,17,13,Jeesus (6); jesus (3); Jesuxen (2); Jessus (2); Jesuxi (2); Jiessus (1),Jeesuksen (9); Jeesus (7); Jessus (1),Jesus's (8); Jesus (8); of Jesus (1)
5,Jesus / Christ,Jesus,Juva,Finland/Savo-Karelia,Finnish,su,Jesus,9,7,Jesus (7); jesus (2),Jesus (7); jesuxen (1); Jesuksen (1),Jesus (7); Jesus's (2)
5,Jesus / Christ,Christ,Juva,Finland/Savo-Karelia,Finnish,su,Kristus,3,3,christi (1); ristus (1); Kristus (1),Kristus (2); Kristin (1),Christ (2); Christ's (1)
5,Jesus / Christ,Jesus,Jällivaara,Finland/Savo-Karelia,Tornedalen Finnish,su,Jeesus,7,6,Jeesus (4); Iesus (3),Jeesus (5); Jeesuksen (2),Jesus (5); Jesus's (2)
5,Jesus / Christ,Christ,Jällivaara,Finland/Savo-Karelia,Tornedalen Finnish,su,Kristus,1,1,Kristus (1),Kristuksen (1),Christ (1)
5,Jesus / Christ,Jesus,Jämsä,Finland/Savo-Karelia,Finnish,su,Jeesus,2,2,jeesus (1); Jeesus (1),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Jämsä,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Jäppilä,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Järva-Jaani,Estonia core/west,North Estonian,viP,Jeesus,2,1,Jeesus (2),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Jõelähtme,Estonia core/west,North Estonian,viP,Jeesus,3,2,Jeesus (3),Jeesus (2); Jeesuse (1),Jesus (2); Jesus's (1)
5,Jesus / Christ,Jesus,Jõhvi,Estonia core/west,North Estonian,viP,Jeesus,9,6,Jeesus (8); Jeesose (1),Jeesus (4); Jeesuse (3); Jeesusele (1); Jeesuselt (1),Jesus (4); Jesus' (2); to Jesus (1); from Jesus (1); Jesus's (1)
5,Jesus / Christ,Jesus,Jüri,Estonia core/west,North Estonian,viP,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Kaarma,Estonia core/west,North Estonian,viP,Jeesus,3,1,Jeesus (3),Jeesus (2); Jeesusel (1),Jesus (2); at Jesus (1)
5,Jesus / Christ,Jesus,Kaavi,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,Jeesus (3),Jeesuksen (2); Jeesus (1),Jesus's (2); Jesus (1)
5,Jesus / Christ,Jesus,Kadrina,Estonia core/west,North Estonian,viP,Jeesus,14,5,Jeesus (9); Jeesu (4); Jeesukene (1),Jeesus (11); Jeesukene (2); Jeesusel (1),Jesus (11); dear Jesus (1); on-Jesus (1); little Jesus (1)
5,Jesus / Christ,Jesus,Kadrina,Estonia core/west,North Estonian,viP,Jeesukene,2,1,Jeesukene (2),Jeesukene (2),little-Jesus (2)
5,Jesus / Christ,Jesus,Kadrina,Estonia core/west,North Estonian,viP,Jeesu_kene,1,1,Jeesu_kene (1),jeesukene (1),little Jesus (1)
5,Jesus / Christ,Jesus,Kadrina,Estonia core/west,North Estonian,viP,jeesus,1,1,jeesukene (1),jeesukene (1),dear Jesus (1)
5,Jesus / Christ,Jesus,Kalajoki,Finland/Savo-Karelia,Finnish,su,Jeesus,2,1,Jiesus (1); jesus (1),Jeesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Kalvola,Finland/Savo-Karelia,Finnish,su,Jeesus,3,2,Jeesus (2); Jesus (1),Jesus (1); Jeesus (1); Jeesuksen (1),Jesus (2); Jesus's (1)
5,Jesus / Christ,Jesus,Kalvola,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Christ,Kanepi,South Estonia/Seto,South Estonian,viE,Kristus,1,1,Kristus (1),Kristuse (1),Christ's (1)
5,Jesus / Christ,Jesus,Kanepi,South Estonia/Seto,South Estonian,viE,Jeesus,1,1,Jesus (1),Jeesuse (1),Jesus's (1)
5,Jesus / Christ,Jesus,Kangasniemi,Finland/Savo-Karelia,Finnish,su,Jeesus,6,4,Jesus (3); Jiesus (2); Jeesus (1),Jeesus (2); Jesus (2); Jiesus (1); Jesuksen (1),Jesus (5); Jesus's (1)
5,Jesus / Christ,Christ,Kankaanpää,Finland/Savo-Karelia,Finnish,su,Kristus,1,1,Kristus (1),Kristuksen (1),Christ's (1)
5,Jesus / Christ,Jesus,Kankaanpää,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesuksen (1),Jesus's (1)
5,Jesus / Christ,Jesus,Kankaanpää,Finland/Savo-Karelia,Finnish,su,Jesus,1,1,Jesus (1),Jesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Kanneljärvi,Finland/Savo-Karelia,Finnish,su,Jeesus,3,2,Iessus (2); Jeesus (1),Jeesuksen (2); Jeesus (1),Jesus's (2); Jesus (1)
5,Jesus / Christ,Jesus,Kannus,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Jeesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Kaprio,Ingria,Finnish,su,Jeesus,11,9,Jeesus (4); Kiesus (3); Keesus (2); Keesus-n (1); Jesus (1),Jeesus (5); Jeesuksen (5); Jesus (1),Jesus (6); Jesus's (5)
5,Jesus / Christ,Jesus,Kaprio,Ingria,Finnish,su,(proper noun),6,1,Kiesus (6),Kiesuksen (6),of Kiesus (6)
5,Jesus / Christ,Jesus,Kaprio,Ingria,Finnish,su,Kiesus,3,2,Kiesus (2); kiesus (1),kiesuksen (1); Kiesuksen (1); Kiesus (1),Kiesus's (2); Kiesus (1)
5,Jesus / Christ,Christ,Kaprio,Ingria,Finnish,su,Kristus,2,2,Kristus (2),Kristuksen (1); Kristus (1),Christ's (1); Christ (1)
5,Jesus / Christ,Jesus,Kaprio,Ingria,Finnish,su,Jesus,2,2,Jesus (2),Jesus (2),Jesus (2)
5,Jesus / Christ,Jesus,Kaprio,Ingria,Finnish,su,Kiesus (proper noun),1,1,kiesus (1),Kiesuksen (1),Kiesus' (1)
5,Jesus / Christ,Jesus,Karkku,Finland/Savo-Karelia,Finnish,su,Jeesus,6,4,Jeesus (5); jeesus+seni (1),Jeesukseni (4); Jeesus (2),my Jesus (4); Jesus (2)
5,Jesus / Christ,Jesus,Karksi,Estonia core/west,South Estonian,viE,Jeesus,3,2,Jeesus (2); Jeesu (1),Jeesus (2); Jeesuse (1),Jesus (2); Jesus's (1)
5,Jesus / Christ,Jesus,Karttula,Finland/Savo-Karelia,Finnish,su,Jeesus,3,3,Jeesus (2); Jiessus (1),Jeesus (3),Jesus (3)
5,Jesus / Christ,Jesus,Karula,South Estonia/Seto,South Estonian,viE,Jeesu,1,1,Jeesu (1),Jeesu (1),Jesus (1)
5,Jesus / Christ,Jesus,Karunki,Finland/Savo-Karelia,Finnish,su,Jeesus,1,1,Iesus (1),Jeesus (1),Jesus (1)
5,Jesus / Christ,Jesus,Kattila,Ingria,Votic,su,Jeesus,7,4,Jeesus (3); Iesus (2); Iesusel (1); Iesukse (1),Jeesus (4); Jeesuksen (2); Jeesukselle (1),Jesus (4); Jesus's (2); to Jesus (1)
