feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,area_mentions,dominant_standard_lemma_category,dominant_mentions,dominant_share,variant_category_count,entropy,variant_distribution
5,Jesus / Christ,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,4,Jeesus,3,0.75,2,0.5623,Jeesus (3); Kristus (1)
5,Jesus / Christ,Hailuoto,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Helme,Estonia core/west,South Estonian,viE,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Iitti,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Jämsä,Finland/Savo-Karelia,Finnish,su,3,Jeesus,2,0.6666666666666666,2,0.6365,Jeesus (2); Jesus (1)
5,Jesus / Christ,Jõelähtme,Estonia core/west,North Estonian,viP,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kaarma,Estonia core/west,North Estonian,viP,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kaavi,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kankaanpää,Finland/Savo-Karelia,Finnish,su,3,Jeesus,1,0.3333333333333333,3,1.0986,Jeesus (1); Jesus (1); Kristus (1)
5,Jesus / Christ,Kanneljärvi,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Karksi,Estonia core/west,South Estonian,viE,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Karttula,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kittilä,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kolari,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Kuorevesi,Finland/Savo-Karelia,Finnish,su,3,Jeesuksen,1,0.3333333333333333,3,1.0986,Jeesuksen (1); Jesus (1); Kristus (1)
5,Jesus / Christ,Luopioinen,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Maaninka,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Markkova,Ingria,Finnish,suI,3,Jesus,3,1.0,1,-0.0,Jesus (3)
5,Jesus / Christ,Multia,Finland/Savo-Karelia,Finnish,su,3,Jesus,2,0.6666666666666666,2,0.6365,Jesus (2); Jeesus (1)
5,Jesus / Christ,Nastola,Finland/Savo-Karelia,Finnish,su,3,Jesus,2,0.6666666666666666,2,0.6365,Jesus (2); Jeesus (1)
5,Jesus / Christ,Nekkula,East Karelia/Veps/Tver,Karelian Proper,ka,3,Jeesus,1,0.3333333333333333,3,1.0986,Jeesus (1); Kristus (1); Other (1)
5,Jesus / Christ,Nord-Kapp,Finland/Savo-Karelia,Kven Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Norra Finnskoga,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Oulu,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Pieksämäki,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Pilistvere,Estonia core/west,North Estonian,viP,3,Kristus,2,0.6666666666666666,2,0.6365,Kristus (2); Jeesus (1)
5,Jesus / Christ,Pistojärvi,East Karelia/Veps/Tver,Karelian Proper,ka,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Pori,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Porsanki,Finland/Savo-Karelia,Kven Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Puhja,Estonia core/west,South Estonian,viE,3,Jeesus,2,0.6666666666666666,2,0.6365,Jeesus (2); Jesus (1)
5,Jesus / Christ,Puolanka,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Puumala,Finland/Savo-Karelia,Finnish,su,3,Jeesus,2,0.6666666666666666,2,0.6365,Jeesus (2); Kristus (1)
5,Jesus / Christ,Pyhäjärvi Vpl.,Finland/Savo-Karelia,Finnish,su,3,Kristus,2,0.6666666666666666,2,0.6365,Kristus (2); Jeesus (1)
5,Jesus / Christ,Pälkjärvi,Finland/Savo-Karelia,Finnish,su,3,Jesus,3,1.0,1,-0.0,Jesus (3)
5,Jesus / Christ,Ristiina,Finland/Savo-Karelia,Finnish,su,3,Kristus,2,0.6666666666666666,2,0.6365,Kristus (2); Jeesus (1)
5,Jesus / Christ,Ropsu,Ingria,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Rääpyvä,Ingria,Finnish,su,3,Jesus,2,0.6666666666666666,2,0.6365,Jesus (2); Jeesus (1)
5,Jesus / Christ,Sahalahti,Finland/Savo-Karelia,Finnish,su,3,Jesus,2,0.6666666666666666,2,0.6365,Jesus (2); Jeesus (1)
5,Jesus / Christ,Savitaipale,Finland/Savo-Karelia,Finnish,su,3,Jeesus,2,0.6666666666666666,2,0.6365,Jeesus (2); Jeesuksen (1)
5,Jesus / Christ,Serepetta,Ingria,Finnish,su,3,Jeesus,1,0.3333333333333333,3,1.0986,Jeesus (1); Jesus (1); Kiesus (1)
5,Jesus / Christ,Soutjärvi,East Karelia/Veps/Tver,Veps,ve,3,Kristus,3,1.0,1,-0.0,Kristus (3)
5,Jesus / Christ,Tuulos,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Valkjärvi,Finland/Savo-Karelia,Finnish,su,3,Jeesus,3,1.0,1,-0.0,Jeesus (3)
5,Jesus / Christ,Yläne,Finland/Savo-Karelia,Finnish,su,3,Jeesus,2,0.6666666666666666,2,0.6365,Jeesus (2); Kristus (1)
5,Jesus / Christ,Alavus,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Fryksände,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Halliste,Estonia core/west,South Estonian,viE,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Haukipudas,Finland/Savo-Karelia,Finnish,su,2,Jesus,1,0.5,2,0.6931,Jesus (1); Kristus (1)
5,Jesus / Christ,Hietamäki,Ingria,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Jaakkima,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Jaala,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Joutsa,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Jesus (1)
5,Jesus / Christ,Joutseno,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Juupajoki,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Juuru,Estonia core/west,North Estonian,viP,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Järva-Jaani,Estonia core/west,North Estonian,viP,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Kalajoki,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Kanepi,South Estonia/Seto,South Estonian,viE,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Kiestinki,East Karelia/Veps/Tver,Karelian Proper,ka,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Kiukainen,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Kivennapa,Finland/Savo-Karelia,Finnish,su,2,Kristus,2,1.0,1,-0.0,Kristus (2)
5,Jesus / Christ,Korpilompolo,Finland/Savo-Karelia,Tornedalen Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Kuru,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Kõpu,Estonia core/west,North Estonian,viP,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Laihia,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Lammi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Lappajärvi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kiesus (1)
5,Jesus / Christ,Luhanka,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Mietoinen,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Nyskoga,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Orsa,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Other (1)
5,Jesus / Christ,Paltamo,Finland/Savo-Karelia,Finnish,su,2,Jesus,2,1.0,1,-0.0,Jesus (2)
5,Jesus / Christ,Pirkkala,Finland/Savo-Karelia,Finnish,su,2,Jesus,2,1.0,1,-0.0,Jesus (2)
5,Jesus / Christ,Pyhäjärvi Ol.,Finland/Savo-Karelia,Finnish,su,2,Jesus,2,1.0,1,-0.0,Jesus (2)
5,Jesus / Christ,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Pälkäne,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Rautjärvi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Renko,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Jesus (1)
5,Jesus / Christ,Riipuskala,East Karelia/Veps/Tver,Karelian Proper,ka,2,Kristus,2,1.0,1,-0.0,Kristus (2)
5,Jesus / Christ,Ruskeala,East Karelia/Veps/Tver,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Jesus (1)
5,Jesus / Christ,Räisälä,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Somerniemi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Sonkajärvi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Suomussalmi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Suoniemi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Teisko,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Toksova,Ingria,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Jesus (1)
5,Jesus / Christ,Töysä,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Uusikaupunki,Finland/Savo-Karelia,Finnish,su,2,Kristus,1,0.5,2,0.6931,Kristus (1); Other (1)
5,Jesus / Christ,Valtimo,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Vanaja,Finland/Savo-Karelia,Finnish,su,2,Jeesus,1,0.5,2,0.6931,Jeesus (1); Kristus (1)
5,Jesus / Christ,Vesilahti,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Viljakkala,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Virrat,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Virtasalmi,Finland/Savo-Karelia,Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Viru-Nigula,Estonia core/west,North Estonian,viP,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Vittanki,Finland/Savo-Karelia,Tornedalen Finnish,su,2,Jeesus,2,1.0,1,-0.0,Jeesus (2)
5,Jesus / Christ,Alatornio,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Enontekiö,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Eräjärvi,Finland/Savo-Karelia,Finnish,su,1,Jesus,1,1.0,1,-0.0,Jesus (1)
5,Jesus / Christ,Evijärvi,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Haapajärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Hanila,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Hargla,South Estonia/Seto,South Estonian,viE,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Harjavalta,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Harju-Jaani,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Hiitola,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Huittinen,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Hämeenkyrö,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Häädemeeste,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Junosuvanto,Finland/Savo-Karelia,Tornedalen Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Jäppilä,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Jüri,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kannus,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Karula,South Estonia/Seto,South Estonian,viE,1,Other,1,1.0,1,-0.0,Other (1)
5,Jesus / Christ,Karunki,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kaustinen,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Keitele,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Keltto,Ingria,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kiikala,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Kiimaisjärvi,East Karelia/Veps/Tver,Karelian Proper,ka,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kortesjärvi,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Kuhmo,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kuolemajärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kurikka,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kuusjärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kylmäkoski,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Kärkölä,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Lapinlahti,Finland/Savo-Karelia,Finnish,su,1,Kiesus,1,1.0,1,-0.0,Kiesus (1)
5,Jesus / Christ,Lappee,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Lavansaari,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Lehtimäki,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Lieto,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Maaria,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Muhos,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Muhu,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Muonio,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Muurla,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Muuruvesi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Nousiainen,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Padasjoki,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Paistu,Estonia core/west,South Estonian,viE,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Perniö,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Polvijärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Pomarkku,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Pyhämaa,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Põlva,South Estonia/Seto,South Estonian,viE,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Pöide,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Pühalepa,Estonia core/west,North Estonian,viP,1,Other,1,1.0,1,-0.0,Other (1)
5,Jesus / Christ,Reisjärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Riistavesi,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Rõuge,South Estonia/Seto,South Estonian,viE,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Saarijärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Seiskari,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Siikainen,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Simo,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Svärdsjö,Finland/Savo-Karelia,Finnish,su,1,Kiesus,1,1.0,1,-0.0,Kiesus (1)
5,Jesus / Christ,Sääminki,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Taipalsaari,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Tampere,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Tarvasjoki,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Terijoki,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Tervo,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Tervola,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Tottijärvi,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Tuupovaara,Finland/Savo-Karelia,Finnish,su,1,Jesus,1,1.0,1,-0.0,Jesus (1)
5,Jesus / Christ,Tytärsaari,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Tõstamaa,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Urjala,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Uskela,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Uusikaarlepyy,Finland/Savo-Karelia,Outside selected Finnic areas,ru,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Valjala,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Vehmaa,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Vihanti,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Viipuri,Finland/Savo-Karelia,Finnish,su,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Vitele,East Karelia/Veps/Tver,Livvi-Karelian,ka,1,Kristus,1,1.0,1,-0.0,Kristus (1)
5,Jesus / Christ,Vändra,Estonia core/west,North Estonian,viP,1,Jeesus,1,1.0,1,-0.0,Jeesus (1)
5,Jesus / Christ,Ylihärmä,Finland/Savo-Karelia,Finnish,su,1,Kristus,1,1.0,1,-0.0,Kristus (1)
6,Anna / Anne / Ann / Anni,Tarvastu,Estonia core/west,South Estonian,viE,60,Ann,23,0.38333333333333336,6,1.4908,Ann (23); Anne (18); Other (8); Anna (6); anne (3); anneke (2)
6,Anna / Anne / Ann / Anni,Kadrina,Estonia core/west,North Estonian,viP,54,Anne,28,0.5185185185185185,6,1.1225,Anne (28); Ann (19); Anna (4); Anni (1); Other (1); anne (1)
6,Anna / Anne / Ann / Anni,Paistu,Estonia core/west,South Estonian,viE,52,Anne,33,0.6346153846153846,5,1.1456,Anne (33); Ann (7); Anna (5); Other (4); anneke (3)
6,Anna / Anne / Ann / Anni,Haljala,Estonia core/west,North Estonian,viP,48,Anne,26,0.5416666666666666,7,1.3591,Anne (26); Ann (9); Anna (5); Other (5); Anu (1); anne (1); anneke (1)
6,Anna / Anne / Ann / Anni,Karksi,Estonia core/west,South Estonian,viE,45,Anne,38,0.8444444444444444,5,0.6309,Anne (38); Anna (3); anneke (2); Other (1); anne (1)
6,Anna / Anne / Ann / Anni,Kolga-Jaani,Estonia core/west,North Estonian,viP,45,Anne,28,0.6222222222222222,7,1.1163,Anne (28); Ann (11); anneke (2); Anna (1); Anu (1); Other (1); anne (1)
6,Anna / Anne / Ann / Anni,Vigala,Estonia core/west,North Estonian,viP,45,Ann,24,0.5333333333333333,5,1.2869,Ann (24); Other (9); Anne (6); Anna (3); anneke (3)
6,Anna / Anne / Ann / Anni,Helme,Estonia core/west,South Estonian,viE,42,Anne,28,0.6666666666666666,5,1.0622,Anne (28); Anna (6); Other (4); Ann (2); anne (2)
6,Anna / Anne / Ann / Anni,Viljandi,Estonia core/west,North Estonian,viP,40,Anne,26,0.65,5,0.9943,Anne (26); Ann (9); Other (3); Anna (1); anneke (1)
6,Anna / Anne / Ann / Anni,Narvusi,Ingria,Ingrian,in,37,Anni,28,0.7567567567567568,4,0.822,Anni (28); Anna (3); Anu (3); Other (3)
6,Anna / Anne / Ann / Anni,Põltsamaa,Estonia core/west,North Estonian,viP,33,Anne,15,0.45454545454545453,6,1.278,Anne (15); Ann (12); Anu (2); Other (2); Anna (1); anne (1)
6,Anna / Anne / Ann / Anni,Tulemajärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,33,Anni,19,0.5757575757575758,3,0.9581,Anni (19); Other (9); Anna (5)
6,Anna / Anne / Ann / Anni,Suojärvi,East Karelia/Veps/Tver,Finnish,su,32,Anni,25,0.78125,3,0.6562,Anni (25); Other (5); Anna (2)
6,Anna / Anne / Ann / Anni,Audru,Estonia core/west,North Estonian,viP,30,Anna,16,0.5333333333333333,5,1.2487,Anna (16); Ann (7); Anne (3); Other (3); anne (1)
6,Anna / Anne / Ann / Anni,Pilistvere,Estonia core/west,North Estonian,viP,30,Anne,13,0.43333333333333335,5,1.3354,Anne (13); Ann (7); Other (7); anne (2); Anna (1)
