feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,county,place_name,p_id,v_id,v_pos,w_pos,word,word_normalised,local_lemma,standard_lemma,root,word_in_english
8,Väinämöinen,Väinämöinen,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,222920,939958,39,2,väinämöistä,Väinämöisestä,Väinämöinen,Väinämöinen,Väinämöinen,from Väinämöinen
1,Mary / Maria / Maarja / Mari,Mary,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,222939,73181,1,2,moarie,Maaria,Moarie,Maaria,Maria,Mary
8,Väinämöinen,Väinämöinen,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,222943,6024,1,3,väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,222954,709033,1,3,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
6,Anna / Anne / Ann / Anni,Anni/Annie,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223016,1041048,1,1,anni,Anni,Anni,Anni,Anni,Anni
6,Anna / Anne / Ann / Anni,Anni/Annie,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223016,3062035,4,1,anni,Anni,Anni,Anni,Anni,Anni
6,Anna / Anne / Ann / Anni,Anni/Annie,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223016,3062036,5,1,annin,Annin,Anni,Anni,Anni,Anni's
6,Anna / Anne / Ann / Anni,Anni/Annie,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223016,3062037,6,1,annin,Annin,Anni,Anni,Anni,Anni's
1,Mary / Maria / Maarja / Mari,Mari,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223025,3062077,1,1,annamaril,Annammarilla,Annamari,Annamari,Anna & Mari,Anna-Mari's
1,Mary / Maria / Maarja / Mari,Mari,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223025,3062078,2,1,maril,Marilla,Mari,Mari,Mari,Mari's
6,Anna / Anne / Ann / Anni,Anna,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223025,3062079,3,1,ristiinana,Ristiinana,Ristiina,Ristiina,risti & Anna,Cross-eyed Anna
4,Catherine / Kadri / Katri,Katri/Katrina,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223025,3062080,4,1,katril,Katrilla,Katri,Katri,Katri,Katri's
5,Jesus / Christ,Jesus,Terijoki,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Terijoki,223026,3062085,3,2,Jeesus,Jeesus,Jeesus,Jeesus,Jeesus (← Latin Iēsus ← Greek),Jesus
1,Mary / Maria / Maarja / Mari,Maija/Maie,Iitti,Finland/Savo-Karelia,Finnish,su,Häme,Iitti,223059,3062250,1,5,Maijaa,Maijaa,Maija,Maija,Maija (personal name),Maija (obj.)
3,John / Jaan / Jussi / Hans,Jussi,Kärkölä,Finland/Savo-Karelia,Finnish,su,Häme,Kärkölä,223109,902021,1,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
1,Mary / Maria / Maarja / Mari,Maija/Maie,Kärkölä,Finland/Savo-Karelia,Finnish,su,Häme,Kärkölä,223122,3062604,6,1,mustamaija,musta-Maija,musta&Maija,musta&Maija,musta & Maija,Black-Maija
3,John / Jaan / Jussi / Hans,Jussi,Mäntsälä,Finland/Savo-Karelia,Finnish,su,Uusimaa,Mäntsälä,223146,850468,1,1,Jussi,Jussi,Jussi,Jussi,Jussi (Finnish diminutive of Johannes),Jussi
3,John / Jaan / Jussi / Hans,Jussi,Pukkila,Finland/Savo-Karelia,Finnish,su,Uusimaa,Pukkila,223162,3062790,2,1,kukkojussi,Kukko-Jussi,kukkojussi,Kukko-Jussi,kukko & Jussi,Rooster-Jussi
5,Jesus / Christ,Jesus,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,223464,3068866,2,2,kiesus,Jeesus,Kiesus,Jeesus,Jeesus,Jesus
8,Väinämöinen,Väinämöinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,223471,3069040,1,1,wäinämöisestä,Väinämöisestä,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Suistamo,223499,3069452,1,4,wäinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Suistamo,223499,3069456,15,4,muaria,Muaria,Maria,Maria,Maria,Maria
8,Väinämöinen,Väinö/Väinämö,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223511,3069619,2,1,wäinöi,Väinöi,Väinöi,Väinö,Väinö (personal name),Väinö
8,Väinämöinen,Väinö/Väinämö,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223514,3069951,2,1,Wäinöi,Väinö,Väinöi,Väinö,väinö (proper noun),Väinö
10,Lemminkäinen,Lemminkäinen,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223516,3071075,19,3,lemminkästä,Lemminkäistä,Lemminkäin+tä,Lemminkäistä,Lemminkäinen & -tä,Lemminkäinen
10,Lemminkäinen,Lemminkäinen,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223516,652552,20,1,lemminkäin,Lemminkäinen,Lemminkäin,Lemminkäinen,Lemminkäinen,Lemminkäinen
10,Lemminkäinen,Lemminkäinen,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223516,3071078,23,4,lemminkästä,Lemminkäistä,Lemminkäin+tä,Lemminkäistä,Lemminkäinen & -tä,Lemminkäinen
10,Lemminkäinen,Lemminkäinen,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223516,3071079,24,4,lemminkästä,Lemminkäistä,Lemminkäin+tä,Lemminkäistä,Lemminkäinen & -tä,Lemminkäinen
10,Lemminkäinen,Lemminkäinen,Soanlahti,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Soanlahti,223516,3071084,30,4,lemminkästä,Lemminkäistä,Lemminkäin+tä,Lemminkäistä,Lemminkäinen & -tä,Lemminkäinen
8,Väinämöinen,Väinämöinen,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Suistamo,223522,3071354,2,3,wäinämöinen,Väinämöinen,Wäinämöinen,Väinämöinen,väinä (wide river) + -möinen (agent suffix),Väinämöinen
9,Ilmarinen,Ilmarinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,223545,3071633,4,4,ilmarista,Ilmarisesta,Ilmari,Ilmarinen,Ilmari & -nen,Ilmarinen
8,Väinämöinen,Väinämöinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,223548,3071653,4,4,väinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,Väinämöinen (proper name),Väinämöinen's
7,Peter / Pietari / Peeter,Pekka/Pekko,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,223550,3071658,3,1,Pekka,Pekka,Pekka,Pekka,Pekka (proper noun),Pekka
7,Peter / Pietari / Peeter,Pekka/Pekko,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,223558,3071692,1,1,Pekka,Pekka,Pekka,Pekka,Pekka (Finnish form of Peter),Pekka
8,Väinämöinen,Väinämöinen,Kärsämäki,Finland/Savo-Karelia,Finnish,su,Pohjois-Pohjanmaa,Kärsämäki,223595,3071919,1,1,Wäinämöisen,Väinämöisen,Väinämöise,Väinämöinen,Väinämöinen,Väinämöinen
5,Jesus / Christ,Jesus,Rautjärvi,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Rautjärvi,223718,3072784,2,2,Jeesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus
1,Mary / Maria / Maarja / Mari,Mary,Harlu,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Harlu,223725,3072869,3,4,marian,Marian,Maria,Maria,Maria,Mary's
5,Jesus / Christ,Christ,Koski Tl.,Finland/Savo-Karelia,Finnish,su,Varsinais-Suomi,Koski Tl.,223755,3073149,7,2,kristus,Kristus,Kristus,Kristus,(loan) Christus,Christ
7,Peter / Pietari / Peeter,Pekka/Pekko,Nurmes,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Nurmes,223816,3073946,5,3,pekka,Pekka,Pekka,Pekka,Pekka,Pekka
1,Mary / Maria / Maarja / Mari,Mary,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,223836,2886490,3,2,maaria,Maaria,maaria,Maria,Maria,Mary
5,Jesus / Christ,Jesus,Isokyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Isokyrö,223839,3074112,7,2,jesus,Jesus,Jesus,Jesus,Jesus,Jesus
5,Jesus / Christ,Jesus,Isokyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Isokyrö,223840,928189,2,1,jesus,Jesus,Jesus,Jesus,Jesus,Jesus
5,Jesus / Christ,Jesus,Isokyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Isokyrö,223840,3074120,9,1,jesus,Jesus,Jesus,Jesus,Jesus,Jesus
5,Jesus / Christ,Jesus,Somero,Finland/Savo-Karelia,Finnish,su,Häme,Somero,223844,517197,3,1,Jeesuksen,Jeesuksen,Jeesus,Jeesus,Jeesus,Jesus's
3,John / Jaan / Jussi / Hans,John/St John,Somero,Finland/Savo-Karelia,Finnish,su,Häme,Somero,223885,3074344,14,2,johannes,Johannes,Johannes,Johannes,Johannes,John
5,Jesus / Christ,Jesus,Somero,Finland/Savo-Karelia,Finnish,su,Häme,Somero,223885,3074344,14,3,jeesusta,Jeesusta,Jeesus,Jeesus,Jeesus,Jesus
5,Jesus / Christ,Jesus,Kanneljärvi,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Kanneljärvi,223891,3074364,2,1,jeesus,Jeesus,Jeesus,Jeesus,Greek Ἰησοῦς via Latin,Jesus
6,Anna / Anne / Ann / Anni,Anni/Annie,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,224125,3075549,2,3,anniin,Anniin,Anni,Anni,Anna & diminutive -i,to Anni
6,Anna / Anne / Ann / Anni,Anni/Annie,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,224125,3075550,3,1,annista,Annista,Anni,Anni,Anna & diminutive -i,from Anni
1,Mary / Maria / Maarja / Mari,Mary,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,224125,3075556,9,3,moarijaan,Maariaan,Moarija,Maaria,Maria & diminutive -ja,to Mary
1,Mary / Maria / Maarja / Mari,Mary,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,224125,3075557,10,1,moariesta,Maariasta,Moarija,Maaria,Maria & diminutive -ja,from Mary
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,224126,3075556,5,3,moarijaan,marjaan,moari,Maria,Maria,to Maria
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,224126,3075566,6,1,maoariesta,mariasta,maoari,Maria,Maria,from Maria
8,Väinämöinen,Väinämöinen,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224168,3075861,1,3,wäinämöinen,Väinämöinen,Wäinämöinen,Väinämöinen,väinä & möinen (suffix),Väinämöinen
8,Väinämöinen,Väinämöinen,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224168,3075880,21,3,wäinämöinen,Väinämöinen,Wäinämöinen,Väinämöinen,väinä & möinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224168,3075882,23,4,wäinämöinen,Väinämöinen,Wäinämöinen,Väinämöinen,väinä & möinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224168,3075894,35,2,wäinämöisen,Väinämöisen,Wäinämöise-,Väinämöinen,väinä & möinen,Väinämöinen's
4,Catherine / Kadri / Katri,Kaisa/Kaie,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224174,3076045,2,2,Kaisa,Kaisa,Kaisa,Kaisa,Kaisa,Kaisa
1,Mary / Maria / Maarja / Mari,Maija/Maie,Paavola,Finland/Savo-Karelia,Finnish,su,Pohjois-Pohjanmaa,Paavola,224218,3076310,4,1,Maija,Maija,Maija,Maija,(proper name),Maija
6,Anna / Anne / Ann / Anni,Anna,Paavola,Finland/Savo-Karelia,Finnish,su,Pohjois-Pohjanmaa,Paavola,224239,3076385,2,4,anna,Anna,Anna,Anna,Anna,Anna
6,Anna / Anne / Ann / Anni,Anni/Annie,Kirvu,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Kirvu,224275,1154081,2,1,anni,Anni,Anni,Anni,Anna (diminutive),Anni
5,Jesus / Christ,Jesus,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,224289,3076934,2,4,jeesus,Jeesus,Jeesus,Jeesus,Jeesus (Greek origin),Jesus
1,Mary / Maria / Maarja / Mari,Mary,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,224292,3076971,3,1,maria,Maria,Maria,Maria,(Latin borrowing),Mary
5,Jesus / Christ,Jesus,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,224292,3076972,4,1,jeesus,Jeesus,Jeesus,Jeesus,(Greek/Latin borrowing),Jesus
5,Jesus / Christ,Jesus,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,224293,3076976,2,1,Jeesus,Jeesus,Jeesus,Jeesus,Greek Ἰησοῦς via Latin,Jesus
8,Väinämöinen,Väinämöinen,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,224297,3077026,5,3,Väinämöisen,Väinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,Väinämöinen's
1,Mary / Maria / Maarja / Mari,Maija/Maie,Rantsila,Finland/Savo-Karelia,Finnish,su,Pohjois-Pohjanmaa,Rantsila,224316,3077173,6,3,maija,Maija,maija,Maija,(proper name),Maija
7,Peter / Pietari / Peeter,Pekka/Pekko,Veteli,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Veteli,224347,573550,2,1,pekka,Pekka,Pekka,Pekka,Pekka (personal name),Pekka
7,Peter / Pietari / Peeter,Petteri/Pietari,Veteli,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Veteli,224347,573550,2,2,pietarin,Pietarin,Pietari,Pietari,Pietari (Peter),of Pietari
7,Peter / Pietari / Peeter,Pekka/Pekko,Veteli,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Veteli,224347,3077333,5,2,pekan,Pekan,Pekka,Pekka,Pekka,Pekka's
7,Peter / Pietari / Peeter,Pekka/Pekko,Veteli,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Veteli,224347,3077334,6,1,pekka,Pekka,Pekka,Pekka,Pekka,Pekka
7,Peter / Pietari / Peeter,Peter,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224466,3078016,6,3,pietarista,Pietarista,Pietari,Pietari,Greek Petros via Russian Pyotr,from Peter
5,Jesus / Christ,Jesus,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224468,3078024,1,1,jeesus,Jeesus,Jeesus,Jeesus,Greek/Latin Iēsus,Jesus
1,Mary / Maria / Maarja / Mari,Mary,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224468,3078025,2,1,maariainen,Maariainen,Maariainen,Maaria,Maria,Little Mary
5,Jesus / Christ,Jesus,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224468,3078028,5,2,jiessus,Jeesus,Jeesus,Jeesus,Greek/Latin Iēsus,Jesus
8,Väinämöinen,Väinö/Väinämö,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224469,3078031,3,2,väinö,Väinö,Väinö,Väinö,Proper name,Väinö
8,Väinämöinen,Väinö/Väinämö,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224469,3078037,9,1,väinö,Väinö,Väinö,Väinö,Proper name,Väinö
6,Anna / Anne / Ann / Anni,Anna,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224488,3078150,4,4,anna,antaa,antaa,antaa,,anna
6,Anna / Anne / Ann / Anni,Anna,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224488,3078152,6,1,anna,antaa,antaa,antaa,,anna
6,Anna / Anne / Ann / Anni,Anna,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224488,3078153,7,4,anna,antaa,antaa,antaa,,anna
6,Anna / Anne / Ann / Anni,Anna,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224488,3078156,11,1,anna,antaa,antaa,antaa,,anna
6,Anna / Anne / Ann / Anni,Anna,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224488,3078157,12,4,anna,antaa,antaa,antaa,,anna
6,Anna / Anne / Ann / Anni,Anna,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224488,3078161,16,1,anna,antaa,antaa,antaa,,anna
5,Jesus / Christ,Jesus,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224517,3078376,1,4,Jeesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus
1,Mary / Maria / Maarja / Mari,Maija/Maie,Metsäpirtti,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Metsäpirtti,224555,3078732,2,5,Maija,Maija,Maija,Maija,maaria (Christian adaptation),Maija
4,Catherine / Kadri / Katri,Catherine/Katherine,Jaakkima,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Jaakkima,224613,3079178,3,2,Katri,Katri,Katri,Katri,Katri (loan from Greek Aikaterinē),Katherine
4,Catherine / Kadri / Katri,Catherine/Katherine,Jaakkima,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Jaakkima,224613,3079178,3,4,Katri,Katri,Katri,Katri,Katri,Katherine
5,Jesus / Christ,Jesus,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,224627,3079575,1,1,iesus,Jeesus,iesus,Jeesus,Jesus (Greek),Jesus
5,Jesus / Christ,Jesus,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,224627,3079579,6,1,iesuksen,Jeesuksen,iesus,Jeesus,Jesus (Greek),Jesus's
5,Jesus / Christ,Jesus,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,224627,3079581,8,1,iesus,Jeesus,iesus,Jeesus,Jesus (Greek),Jesus
7,Peter / Pietari / Peeter,Peter,Lappee,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Lappee,224633,3079638,2,4,pietar,Pietarin,Pietar,Pietari,*Pietari,Peter's
5,Jesus / Christ,Jesus,Lappee,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Lappee,224633,3079641,5,1,jeesukse,Jeesuksen,Jeesukse,Jeesus,*Jeesus,Jesus's
7,Peter / Pietari / Peeter,Pekka/Pekko,Ruokolahti,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Ruokolahti,224701,3080012,18,3,pekko,Pekko,Pekko,Pekko,Pekko,Pekko
7,Peter / Pietari / Peeter,Peter,Ruokolahti,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Ruokolahti,224706,3080069,2,1,Pietarii,Pietarin,Pietarii,Pietari,Pietari,Peter's
1,Mary / Maria / Maarja / Mari,Mari,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,224722,3080344,44,1,mari,Mari,mari,Mari,Mari,Mari
1,Mary / Maria / Maarja / Mari,Mari,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,224722,3080347,47,1,mari,Mari,mari,Mari,Mari,Mari
8,Väinämöinen,Väinämöinen,Muuruvesi,Finland/Savo-Karelia,Finnish,su,Pohjois-Savo,Muuruvesi,224837,873051,2,1,väinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,Väinämöinen (proper name),Väinämöinen's
2,Martin / Mart / Märt,Martin,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Kainuu,Pudasjärvi,224881,2956122,2,3,martin,Martin,Martti,Martti,Martti (Saint Martin),Martin's
6,Anna / Anne / Ann / Anni,Anna,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,Kainuu,Pudasjärvi,224881,3082809,7,2,annin,Annin,Anna,Anna,Anna,Anna's
1,Mary / Maria / Maarja / Mari,Mary,Vanaja,Finland/Savo-Karelia,Finnish,su,Häme,Vanaja,224891,859018,2,1,maaria,Maaria,Maaria,Maaria,Maria (Biblical borrowing),Mary
1,Mary / Maria / Maarja / Mari,Mary,Vanaja,Finland/Savo-Karelia,Finnish,su,Häme,Vanaja,224891,3083041,7,2,maaria,Maaria,Maaria,Maaria,Maria,Mary
3,John / Jaan / Jussi / Hans,Jussi,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Laatokan Karjala (Raja-Karjala),Korpiselkä,224899,3083064,4,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Varpaisjärvi,Finland/Savo-Karelia,Finnish,su,Pohjois-Savo,Varpaisjärvi,224915,592154,11,1,maria,Maria,Maria,Maria,Maria,Maria
3,John / Jaan / Jussi / Hans,Jussi,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224973,3083613,2,1,Jussi,Jussi,Jussi,Jussi,Jussi (given name),Jussi
7,Peter / Pietari / Peeter,Pekka/Pekko,Joroinen,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Joroinen,224973,3083615,4,1,Pekka,Pekka,Pekka,Pekka,Pekka (given name),Pekka
1,Mary / Maria / Maarja / Mari,Maija/Maie,Sonkajärvi,Finland/Savo-Karelia,Finnish,su,Pohjois-Savo,Sonkajärvi,225025,3083873,4,5,maija,Maija,Maija,Maija,Greek via Swedish (Maria),Maija
7,Peter / Pietari / Peeter,Pekka/Pekko,Sonkajärvi,Finland/Savo-Karelia,Finnish,su,Pohjois-Savo,Sonkajärvi,225033,3083898,3,1,pekka,Pekka,Pekka,Pekka,Pekka (proper noun),Pekka
1,Mary / Maria / Maarja / Mari,Maija/Maie,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Laatokan Karjala (Raja-Karjala),Korpiselkä,225057,3083964,8,3,maijon,maijan,maija,maija,maija,Maija's
10,Lemminkäinen,Lemminkäinen,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Laatokan Karjala (Raja-Karjala),Korpiselkä,225057,3083980,25,1,lemminkäizellä,Lemminkäisellä,Lemminkäin,Lemminkäinen,Lemminkäinen,with Lemminkäinen
10,Lemminkäinen,Lemminkäinen,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Laatokan Karjala (Raja-Karjala),Korpiselkä,225057,3083981,26,1,lemminkäine,Lemminkäinen,lemminkäin,Lemminkäinen,Lemminkäinen,Lemminkäinen
8,Väinämöinen,Väinämöinen,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Impilahti,225141,3084834,1,3,väinämöine,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Impilahti,225141,3084844,12,2,väinämözen,Väinämöisen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen's
8,Väinämöinen,Väinämöinen,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Impilahti,225141,3084849,17,3,väinämöine,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
5,Jesus / Christ,Jesus,Suistamo,East Karelia/Veps/Tver,Livvi-Karelian,ka,Laatokan Karjala (Raja-Karjala),Suistamo,225192,3085340,10,2,jiezuksen,Jeesuksen,Jeesus,Jeesus,Jeesus,Jesus's
7,Peter / Pietari / Peeter,Pekka/Pekko,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Laatokan Karjala (Raja-Karjala),Korpiselkä,225208,3085489,10,1,pekka,Pekka,Pekka,Pekka,Pekka,Pekka
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085534,6,3,wäinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,väinä (wide river) + möinen (diminutive),Väinämöinen
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085534,14,3,wäinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,väinä + möinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085546,23,3,wäinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,väinä + möinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085550,30,2,wäinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,väinä + möinen,Väinämöinen's
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085554,34,2,wäinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,väinä + möinen,Väinämöinen's
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085554,39,2,wäinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,väinä + möinen,Väinämöinen's
8,Väinämöinen,Väinämöinen,Sotkamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Sotkamo,225217,3085546,41,3,wäinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,väinä + möinen,Väinämöinen
